"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"ADCK1",11,0,-0.693034652598967,0,0,0,0,1,2,0,6,1,8,1,1,0,"BCT","negative","positive",1,0,0,0
"ADCK2",15,2,0.932016737017752,0,2,0,0,0,4,1,4,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"ADCK5",3,1,2.29466653470488,1,0,1,0,0,4,0,0,0,4,0,0,0,"BCT","positive","none",0,0,0,0
"ADCY1",9,4,4.52629087993009,0,4,0,1,0,3,1,5,1,8,1,0,1,"BCT","negative","negative",1,0,0,0
"ADCY10",4,0,-0.561324100464885,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"ADCY2",6,0,-0.591821516659565,0,0,0,0,0,0,2,2,2,2,2,0,2,"BCT","negative","negative",1,0,0,0
"ADCY3",11,3,2.45449494897534,3,0,1,0,0,6,0,4,0,10,0,0,0,"BCT","positive","none",1,0,0,0
"ADCY4",10,0,-0.78690433781607,0,0,0,0,0,1,1,2,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"ADCY5",9,1,0.553151888267818,0,1,0,0,0,3,2,5,2,8,2,0,2,"BCT","negative","negative",1,0,0,0
"ADCY6",17,0,-1.0673529428716,0,0,0,0,1,6,1,5,2,11,2,1,1,"BCT","negative","both",0,0,0,0
"ADCY7",3,0,-0.349799300402099,0,0,0,0,2,6,0,1,2,7,2,2,0,"BCT","negative","positive",0,0,0,0
"ADCY8",8,1,0.696562287385849,0,1,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",1,0,0,0
"ADCY9",18,1,-0.010208893034981,0,1,0,0,0,3,1,3,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"ADCYAP1",9,0,-0.75867080828831,0,0,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"ADCYAP1R1",5,1,1.07987360407929,0,1,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"ADD1",42,8,2.57682315549446,1,7,0.125,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"ADD2",28,2,0.208478810995617,0,2,0,0,0,4,0,1,0,5,0,0,0,"BCT","negative","none",1,0,0,0
"ADD3",25,1,-0.456051744078795,1,0,1,0,0,3,1,3,1,6,1,0,1,"BCT","positive","negative",1,0,0,0
"ADH1A",3,0,-0.3,0,0,0,0,0,1,1,1,1,2,1,0,1,"BCT","negative","negative",0,0,0,0
"ADH1B",2,0,-0.417978327611541,0,0,0,0,1,5,2,4,3,9,3,1,2,"BCT","negative","both",1,0,0,0
"ADH1C",5,0,-0.642581327273126,0,0,0,0,0,0,1,3,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"ADH4",3,0,-0.544699226827451,0,0,0,0,1,2,1,0,2,2,2,1,1,"BCT","negative","both",0,0,0,0
"ADH5",9,0,-0.87437113794877,0,0,0,0,0,5,1,3,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"ADH6",4,0,-0.364671186998459,0,0,0,0,0,1,2,4,2,5,2,0,2,"BCT","negative","negative",0,0,0,0
"ADH7",4,0,-0.491151552981679,0,0,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"ADI1",5,1,1.94060195480439,0,1,0,0,0,5,1,4,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"ADIPOQ",11,1,0.311169322564724,0,1,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",1,0,0,0
"ADIPOR1",8,1,0.894516516420858,0,1,0,0,1,8,1,1,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"ADIPOR2",6,1,0.9388825053954,0,1,0,0,1,9,1,1,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"ADK",5,0,-0.742454591743893,0,0,0,0,3,3,2,4,5,7,5,3,2,"BCT","negative","both",0,0,0,0
"ADM",9,0,-0.710962923045652,0,0,0,0,2,11,0,1,2,12,2,2,0,"BCT","negative","positive",0,0,0,0
"ADM2",4,0,-0.51034410027517,0,0,0,0,1,4,1,3,2,7,2,1,1,"BCT","negative","both",0,0,0,0
"ADNP",50,2,-0.418363029329065,2,0,1,0,1,6,0,4,1,10,1,1,0,"BCT","positive","positive",1,0,0,0
"ADNP2",10,0,-0.70252389497358,0,0,0,0,0,5,1,2,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"ADORA1",7,0,-0.605115182061766,0,0,0,0,2,9,0,3,2,12,2,2,0,"BCT","negative","positive",0,0,0,0
"ADORA2A",11,0,-0.823952172052408,0,0,0,0,0,3,3,4,3,7,3,0,2,"BCT","negative","negative",0,0,0,0
"ADORA2B",8,2,2.47031524727606,1,1,0.5,0,1,4,0,1,1,5,1,1,0,"BCT","mixed","positive",0,0,0,0
"ADORA3",2,0,-0.293405788153095,0,0,0,0,0,10,2,2,2,12,2,0,2,"BCT","negative","negative",0,0,0,0
"ADPGK",9,0,-0.627438435291586,0,0,0,0,0,6,1,1,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"ADPRH",2,0,-0.33166247903554,0,0,0,0,0,12,1,1,1,13,1,0,1,"BCT","negative","negative",0,0,0,0
"ADRA1A",10,1,0.334099089144936,0,1,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",1,0,0,0
"ADRA1B",14,0,-0.934420528033742,0,0,0,0,0,3,2,3,2,6,2,0,2,"BCT","negative","negative",1,0,0,0
"ADRA1D",10,1,0.481587404195709,0,1,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"ADRA2A",8,0,-0.753475360236426,0,0,0,0,0,5,0,4,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"ADRA2B",4,1,1.87616630392937,1,0,1,0,0,1,1,2,1,3,1,0,1,"BCT","positive","negative",0,0,0,0
"ADRA2C",5,1,1.82053503841232,1,0,1,0,0,3,0,5,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"ADRB1",3,0,-0.384618037126132,0,0,0,0,0,2,0,1,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"ADRB2",63,5,0.676371461058453,1,4,0.2,0,0,5,1,5,1,10,1,0,1,"BCT","negative","negative",0,0,0,0
"ADRB3",3,0,-0.367423461417477,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"ADRM1",50,11,5.34229543192135,11,0,1,1,2,8,0,0,2,8,2,2,0,"BCT","positive","positive",0,0,0,0
"ADSL",31,3,0.661441289457912,3,0,1,0,1,8,1,3,2,11,2,1,1,"BCT","positive","both",0,0,0,0
"AEBP1",2,0,-0.312909072914302,0,0,0,0,2,10,0,1,2,11,2,2,0,"BCT","negative","positive",0,0,0,0
"AEBP2",16,0,-1.02267688237237,0,0,0,0,1,7,1,3,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"AEN",13,2,1.4718315651895,2,0,1,0,0,4,1,2,1,6,1,0,1,"BCT","positive","negative",0,0,0,0
"AFAP1",12,1,0.56914562163855,0,1,0,0,1,9,1,0,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"AFAP1L2",7,0,-0.601136436399288,0,0,0,0,2,5,1,3,3,8,3,2,1,"BCT","negative","both",0,0,0,0
"AFF1",14,0,-0.795989949685296,0,0,0,0,1,6,2,2,3,8,3,1,2,"BCT","negative","both",0,0,0,0
"AFF2",2,0,-0.466172793254531,0,0,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",1,0,0,0
"AFF3",10,3,2.76832288588016,0,3,0,0,1,3,1,2,2,5,2,1,1,"BCT","negative","both",1,1,1,0
"AFF4",36,9,3.95948818788387,0,9,0,1,1,7,1,2,2,9,2,1,1,"BCT","negative","both",1,1,1,0
"AFG3L2",43,4,1.00996870049177,4,0,1,0,0,8,1,1,1,9,1,0,1,"BCT","positive","negative",0,0,0,0
"AFMID",2,0,-0.401450857139046,0,0,0,0,1,3,1,5,2,8,2,1,1,"BCT","negative","both",1,0,0,0
"AFP",6,0,-0.469980302359207,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"AFTPH",15,1,0.0102088930349812,0,1,0,0,0,2,1,4,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"AGA",6,0,-0.514927717913028,0,0,0,0,2,4,1,1,3,5,3,2,1,"BCT","negative","both",0,0,0,0
"AGAP1",13,3,2.39393828265456,1,2,0.333333333333333,0,2,6,1,2,3,8,3,2,1,"BCT","mixed","both",0,0,0,0
"AGAP11",2,0,-0.318752338713168,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AGAP2",10,1,0.529192687569749,0,1,0,0,3,9,0,2,3,11,3,3,0,"BCT","negative","positive",0,0,0,0
"AGAP3",11,0,-0.76817870457823,0,0,0,0,2,10,1,3,3,13,3,2,1,"BCT","negative","both",0,0,0,0
"AGAP4",2,0,-0.371759503180656,0,0,0,0,1,6,1,5,2,11,2,1,1,"BCT","negative","both",0,0,0,0
"AGAP5",2,0,-0.312909072914302,0,0,0,0,1,6,0,3,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"AGBL2",2,0,-0.228265773075805,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"AGBL3",3,0,-0.437474854374539,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"AGBL4",15,1,0.121020844273814,0,1,0,0,1,1,0,1,1,2,1,1,0,"BCT","negative","positive",0,0,0,0
"AGER",21,1,-0.248719134996747,1,0,1,0,0,0,0,1,0,1,0,0,0,"BCT","positive","none",0,0,0,0
"AGFG1",22,1,-0.112878712954416,0,1,0,0,4,12,1,1,5,13,5,3,1,"BCT","negative","both",0,0,0,0
"AGFG2",2,0,-0.349799300402099,0,0,0,0,0,3,1,3,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"AGGF1",24,2,0.620254001121102,0,2,0,0,0,4,1,3,1,7,1,0,1,"BCT","negative","negative",1,0,0,0
"AGK",31,1,-0.609771339324817,1,0,1,0,1,8,1,0,2,8,2,1,1,"BCT","positive","both",0,0,0,0
"AGL",18,0,-1.07576032366536,0,0,0,0,0,6,3,3,3,9,3,0,2,"BCT","negative","negative",0,0,0,0
"AGMAT",4,1,1.77988763690296,1,0,1,0,0,4,1,7,1,11,1,0,1,"BCT","positive","negative",0,0,0,0
"AGPAT1",33,0,-1.14346176082302,0,0,0,0,1,5,1,1,2,6,2,1,1,"BCT","negative","both",0,0,0,0
"AGPAT2",6,1,1.47621384530601,1,0,1,0,0,7,0,4,0,11,0,0,0,"BCT","positive","none",0,0,0,0
"AGPAT3",9,0,-0.684299012944051,0,0,0,0,1,5,1,2,2,7,2,1,1,"BCT","negative","both",0,0,0,0
"AGPAT4",5,0,-0.589363552987765,0,0,0,0,2,6,0,2,2,8,2,2,0,"BCT","negative","positive",0,0,0,0
"AGPAT5",8,0,-0.739145526272281,0,0,0,0,1,4,1,4,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"AGPS",26,0,-0.990594535135162,0,0,0,0,2,9,1,2,3,11,3,2,1,"BCT","negative","both",0,0,0,0
"AGR2",159,10,0.284994167426766,6,4,0.6,0,2,3,1,2,3,5,3,2,1,"BCT","mixed","both",0,0,0,0
"AGR3",3,1,2.13655396442326,1,0,1,0,1,3,0,2,1,5,1,1,0,"BCT","positive","positive",0,0,0,0
"AGRN",59,1,-0.775647212814186,1,0,1,0,1,6,1,1,2,7,2,1,1,"BCT","positive","both",0,0,0,0
"AGRP",2,0,-0.384618037126132,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"AGT",16,0,-0.972640307640872,0,0,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"AGTPBP1",10,0,-0.833853274891149,0,0,0,0,1,4,2,1,3,5,3,1,2,"BCT","negative","both",0,0,0,0
"AGTR1",24,3,1.4559782317964,0,3,0,0,0,1,1,2,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"AGTR2",8,0,-0.48884099382251,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",1,0,0,0
"AGTRAP",18,2,1.2265026437527,1,1,0.5,0,1,8,0,5,1,13,1,1,0,"BCT","mixed","positive",0,0,0,0
"AGXT",4,0,-0.504430756203689,0,0,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",0,0,0,0
"AGXT2",2,0,-0.336902337055378,0,0,0,0,0,0,1,2,1,2,1,0,1,"BCT","negative","negative",0,0,0,0
"AHCTF1",36,6,2.14440489108555,4,2,0.666666666666667,0,0,8,1,2,1,10,1,0,1,"BCT","mixed","negative",1,0,0,0
"AHCY",68,4,0.16651815350204,4,0,1,0,1,7,1,2,2,9,2,1,1,"BCT","positive","both",0,0,0,0
"AHCYL1",69,20,7.10272881609829,0,20,0,1,0,2,2,1,2,3,2,0,2,"BCT","negative","negative",0,0,0,0
"AHCYL2",29,4,1.74460063502701,1,3,0.25,0,0,5,3,4,3,9,3,0,2,"BCT","mixed","negative",1,0,0,0
"AHDC1",11,0,-0.721561609125451,0,0,0,0,0,2,1,4,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"AHI1",12,1,0.556648951636856,0,1,0,0,1,4,0,5,1,9,1,1,0,"BCT","negative","positive",1,0,0,0
"AHNAK",58,4,0.310786083711159,0,4,0,0,1,7,1,2,2,9,2,1,1,"BCT","negative","both",1,0,0,0
"AHNAK2",24,3,1.00948380651029,2,1,0.666666666666667,0,3,9,0,1,3,10,3,3,0,"BCT","mixed","positive",1,0,0,0
"AHR",21,0,-1.0500225561487,0,0,0,0,0,5,2,2,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"AHRR",2,0,-0.417978327611541,0,0,0,0,0,3,1,0,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"AHSA1",59,15,3.81976587681913,15,0,1,0,4,7,0,2,4,9,4,3,0,"BCT","positive","positive",1,0,0,0
"AHSG",19,1,-0.093600544586571,1,0,1,0,0,2,0,1,0,3,0,0,0,"BCT","positive","none",0,0,0,0
"AHSP",4,0,-0.453337251502422,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AICDA",22,1,-0.146061560887903,0,1,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AIDA",3,0,-0.381210048290219,0,0,0,0,1,7,1,2,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"AIF1",5,0,-0.512995669535353,0,0,0,0,1,4,1,3,2,7,2,1,1,"BCT","negative","both",0,0,0,0
"AIF1L",10,0,-0.831055610227257,0,0,0,0,0,5,2,4,2,9,2,0,2,"BCT","negative","negative",0,0,0,0
"AIFM1",82,3,-0.750948766982749,3,0,1,0,0,5,1,5,1,10,1,0,1,"BCT","positive","negative",0,0,0,0
"AIFM3",2,0,-0.388608992629535,0,0,0,0,0,1,0,2,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"AIG1",2,0,-0.228265773075805,0,0,0,0,3,9,1,5,4,14,4,3,1,"BCT","negative","both",0,0,0,0
"AIM2",34,1,-0.908965332976085,1,0,1,0,2,3,0,2,2,5,2,2,0,"BCT","positive","positive",0,0,0,0
"AIMP1",35,0,-1.35172516605743,0,0,0,0,2,7,1,1,3,8,3,2,1,"BCT","negative","both",0,0,0,0
"AIMP2",68,12,3.37271083701985,12,0,1,0,5,9,1,1,6,10,5,3,1,"BCT","positive","both",0,0,0,0
"AIP",43,4,1.05501552483572,4,0,1,0,1,6,0,2,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"AIPL1",12,1,0.489918511336496,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"AIRE",45,2,-0.379402935593667,2,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"AJAP1",2,1,2.47061713840611,0,1,0,0,0,0,2,0,2,0,2,0,2,"BCT","negative","negative",1,0,0,0
"AK1",6,0,-0.642923413373566,0,0,0,0,2,5,1,5,3,10,3,2,1,"BCT","negative","both",0,0,0,0
"AK2",22,0,-1.14778115283496,0,0,0,0,2,7,1,2,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"AK3",5,0,-0.521515121523837,0,0,0,0,0,1,2,5,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"AKAP1",60,4,0.150164620716491,1,3,0.25,0,0,3,2,3,2,6,2,0,2,"BCT","mixed","negative",0,0,0,0
"AKAP10",8,0,-0.731140288011044,0,0,0,0,1,4,1,2,2,6,2,1,1,"BCT","negative","both",0,0,0,0
"AKAP11",15,1,0.29435391247569,1,0,1,0,0,5,1,2,1,7,1,0,1,"BCT","positive","negative",1,0,0,0
"AKAP12",21,0,-1.16612400765887,0,0,0,0,2,7,1,2,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"AKAP13",14,0,-0.77178662601802,0,0,0,0,0,2,1,2,1,4,1,0,1,"BCT","negative","negative",1,0,0,0
"AKAP14",5,0,-0.574456264653803,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AKAP2",26,2,0.49419926434352,0,2,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AKAP3",2,0,-0.36467118699846,0,0,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"AKAP4",5,0,-0.475863556877079,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AKAP5",23,2,0.726636084983398,0,2,0,0,0,0,0,3,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"AKAP6",5,0,-0.652664840877217,0,0,0,0,0,4,1,2,1,6,1,0,1,"BCT","negative","negative",1,0,0,0
"AKAP7",11,1,0.756536309944248,0,1,0,0,0,1,1,4,1,5,1,0,1,"BCT","negative","negative",0,0,0,0
"AKAP8",51,10,3.31105521612678,10,0,1,0,0,5,1,5,1,10,1,0,1,"BCT","positive","negative",1,0,0,0
"AKAP8L",49,6,1.58498317870035,6,0,1,0,1,3,0,5,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"AKAP9",52,2,-0.562199787960751,0,2,0,0,0,0,1,5,1,5,1,0,1,"BCT","negative","negative",1,0,0,0
"AKIRIN1",4,0,-0.434248118673447,0,0,0,0,2,5,0,3,2,8,2,2,0,"BCT","negative","positive",0,0,0,0
"AKIRIN2",8,1,0.886681434341367,1,0,1,0,0,6,0,5,0,11,0,0,0,"BCT","positive","none",0,0,0,0
"AKNAD1",4,0,-0.576569214369797,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AKR1A1",6,1,1.19025279175416,1,0,1,0,0,3,1,6,1,9,1,0,1,"BCT","positive","negative",0,0,0,0
"AKR1B1",16,1,-0.0925704191152406,1,0,1,0,2,8,0,3,2,11,2,2,0,"BCT","positive","positive",0,0,0,0
"AKR1B10",7,0,-0.627730875958462,0,0,0,0,2,7,0,3,2,10,2,2,0,"BCT","negative","positive",1,0,0,0
"AKR1B15",2,0,-0.228265773075805,0,0,0,0,2,4,0,2,2,6,2,2,0,"BCT","negative","positive",0,0,0,0
"AKR1C1",4,0,-0.450301104081868,0,0,0,0,1,4,1,3,2,7,2,1,1,"BCT","negative","both",0,0,0,0
"AKR1C2",7,0,-0.773934222038198,0,0,0,0,0,9,1,2,1,11,1,0,1,"BCT","negative","negative",1,0,0,0
"AKR1C3",3,0,-0.371759503180656,0,0,0,0,3,6,1,4,4,10,4,3,1,"BCT","negative","both",0,0,0,0
"AKR1D1",3,0,-0.481894409826699,0,0,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",1,0,0,0
"AKR7A2",11,1,0.384618037126132,1,0,1,0,0,5,1,4,1,9,1,0,1,"BCT","positive","negative",0,0,0,0
"AKR7L",18,1,-0.0853078536467761,0,1,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"AKT1",155,8,-0.3313134295432,1,7,0.125,0,1,5,2,0,3,5,3,1,2,"BCT","negative","both",1,1,1,0
"AKT1S1",15,0,-0.855518109396755,0,0,0,0,2,7,0,2,2,9,2,2,0,"BCT","negative","positive",0,0,0,0
"AKT2",48,5,1.16967750684228,4,1,0.8,0,1,7,0,3,1,10,1,1,0,"BCT","positive","positive",1,1,1,0
"AKT3",62,7,1.47250541432022,0,7,0,0,1,4,1,1,2,5,2,1,1,"BCT","negative","both",1,1,1,0
"AKTIP",19,5,3.11291844099851,0,5,0,0,0,5,1,4,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"ALAD",5,0,-0.545989092582746,0,0,0,0,1,4,2,2,3,6,3,1,2,"BCT","negative","both",0,0,0,0
"ALAS1",16,1,0.085163062725264,1,0,1,0,0,2,3,2,3,4,3,0,2,"BCT","positive","negative",0,0,0,0
"ALB",79,18,4.55842608327406,0,18,0,1,0,4,1,2,1,6,1,0,1,"BCT","negative","negative",1,0,0,0
"ALCAM",10,3,3.2384082719128,0,3,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"ALDH16A1",15,2,1.16446192036539,2,0,1,0,0,4,0,4,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"ALDH18A1",33,2,-0.0399203284538063,2,0,1,0,3,7,0,4,3,11,3,3,0,"BCT","positive","positive",0,0,0,0
"ALDH1A1",5,0,-0.561324100464885,0,0,0,0,0,4,2,3,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"ALDH1A2",4,0,-0.367423461417476,0,0,0,0,1,4,0,2,1,6,1,1,0,"BCT","negative","positive",0,0,0,0
"ALDH1A3",10,1,0.474252085821697,1,0,1,0,1,6,0,1,1,7,1,1,0,"BCT","positive","positive",0,0,0,0
"ALDH1B1",28,1,-0.391263104215382,0,1,0,0,2,4,1,4,3,8,3,2,1,"BCT","negative","both",0,0,0,0
"ALDH1L1",4,1,1.62480768092719,0,1,0,0,1,4,1,1,2,5,2,1,1,"BCT","negative","both",0,0,0,0
"ALDH1L2",7,0,-0.559403564689648,0,0,0,0,0,4,0,2,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"ALDH2",19,0,-1.05055013641609,0,0,0,0,0,3,3,7,3,10,3,0,2,"BCT","negative","negative",0,0,0,0
"ALDH3A1",12,1,0.387408294875062,1,0,1,0,0,5,2,4,2,9,2,0,2,"BCT","positive","negative",0,0,0,0
"ALDH3A2",61,8,2.06067217962843,0,8,0,0,0,3,2,3,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"ALDH3B1",14,2,0.975665453381986,1,1,0.5,0,1,9,0,3,1,12,1,1,0,"BCT","mixed","positive",0,0,0,0
"ALDH3B2",3,0,-0.32764217919914,0,0,0,0,0,4,0,1,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"ALDH4A1",3,1,2.12367605815953,0,1,0,0,0,2,2,4,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"ALDH5A1",9,0,-0.753789839094885,0,0,0,0,0,1,1,7,1,8,1,0,1,"BCT","negative","negative",1,0,0,0
"ALDH7A1",11,1,0.783777833513868,0,1,0,0,2,7,1,2,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"ALDH9A1",9,3,3.7517621122124,0,3,0,0,0,1,1,2,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"ALDOA",48,3,0.156669890360128,3,0,1,0,3,8,1,1,4,9,4,3,1,"BCT","positive","both",1,0,0,0
"ALDOB",11,2,1.90563807135701,2,0,1,0,0,1,1,3,1,4,1,0,1,"BCT","positive","negative",0,0,0,0
"ALDOC",19,0,-0.883479782575734,0,0,0,0,1,7,0,3,1,10,1,1,0,"BCT","negative","positive",0,0,0,0
"ALG1",7,0,-0.57944388550012,0,0,0,0,0,7,0,4,0,11,0,0,0,"BCT","negative","none",0,0,0,0
"ALG10",5,1,1.33256723755761,0,1,0,0,0,6,2,0,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"ALG10B",2,1,2.28366551953832,0,1,0,0,0,6,1,1,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"ALG11",4,1,1.52732427769137,1,0,1,0,0,3,1,1,1,4,1,0,1,"BCT","positive","negative",0,0,0,0
"ALG12",2,0,-0.272976425781161,0,0,0,0,0,1,1,3,1,4,1,0,1,"BCT","negative","negative",0,0,0,0
"ALG13",51,0,-1.56261878697136,0,0,0,0,1,5,1,3,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"ALG1L2",2,1,3.3741665637606,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"ALG2",5,0,-0.536627448918591,0,0,0,0,1,5,1,4,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"ALG3",4,1,1.64428998172127,1,0,1,0,5,10,0,1,5,11,5,3,0,"BCT","positive","positive",0,0,0,0
"ALG5",6,1,1.41955288651245,1,0,1,0,1,2,1,7,2,9,2,1,1,"BCT","positive","both",0,0,0,0
"ALG6",6,0,-0.560411876133158,0,0,0,0,0,1,1,2,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"ALG8",3,0,-0.33166247903554,0,0,0,0,1,10,1,3,2,13,2,1,1,"BCT","negative","both",0,0,0,0
"ALG9",4,0,-0.589777786829784,0,0,0,0,0,6,2,2,2,8,2,0,2,"BCT","negative","negative",0,0,0,0
"ALK",63,5,0.692729141693357,3,2,0.6,0,0,0,0,1,0,1,0,0,0,"BCT","mixed","none",1,1,1,0
"ALKBH2",3,0,-0.525,0,0,0,0,0,5,1,5,1,10,1,0,1,"BCT","negative","negative",0,0,0,0
"ALKBH3",19,0,-1.03144587691983,0,0,0,0,0,7,0,4,0,11,0,0,0,"BCT","negative","none",0,0,0,0
"ALKBH4",8,0,-0.644221882631392,0,0,0,0,1,4,3,3,4,7,4,1,2,"BCT","negative","both",0,0,0,0
"ALKBH5",11,0,-0.784934025882083,0,0,0,0,0,3,1,2,1,5,1,0,1,"BCT","negative","negative",0,0,0,0
"ALKBH8",3,0,-0.453337251502422,0,0,0,0,0,8,1,3,1,11,1,0,1,"BCT","negative","negative",0,0,0,0
"ALLC",3,0,-0.413498259046566,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"ALMS1",28,1,-0.54013028832513,0,1,0,0,1,3,1,3,2,6,2,1,1,"BCT","negative","both",1,0,0,0
"ALOX12B",10,0,-1.0100739914422,0,0,0,0,0,0,1,1,1,1,1,0,1,"BCT","negative","negative",1,0,0,0
"ALOX15",5,0,-0.708076427221795,0,0,0,0,1,3,1,2,2,5,2,1,1,"BCT","negative","both",0,0,0,0
"ALOX15B",5,1,1.26638831609095,0,1,0,0,0,5,1,3,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"ALOX5",10,0,-0.742440747470353,0,0,0,0,1,7,0,3,1,10,1,1,0,"BCT","negative","positive",0,0,0,0
"ALOXE3",13,0,-0.844693797096758,0,0,0,0,0,0,1,1,1,1,1,0,1,"BCT","negative","negative",0,0,0,0
"ALPI",8,0,-0.697820827874628,0,0,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"ALPK1",6,0,-0.596992462263972,0,0,0,0,0,4,1,5,1,9,1,0,1,"BCT","negative","negative",1,0,0,0
"ALPL",5,0,-0.491267018618276,0,0,0,0,2,6,1,7,3,13,3,2,1,"BCT","negative","both",0,0,0,0
"ALPP",16,0,-1.04104745121763,0,0,0,0,1,1,0,0,1,1,1,1,0,"BCT","negative","positive",0,0,0,0
