"gene","nint","nsig","z","npos","nneg","posfrac","enriched","canonical","oncogenes","tsgenes","role","type"
"MKNK1",91,8,1.53856906940977,3,5,0.375,0,0,0,0,"unknown","WCT"
"MKRN1",171,9,0.188585567128113,3,6,0.333333333333333,0,0,0,0,"unknown","WCT"
"MKRN3",194,11,-0.0286693226765197,8,3,0.727272727272727,0,0,0,0,"unknown","WCT"
"MLF1",154,14,0.731514365943193,10,4,0.714285714285714,0,1,0,1,"TSG","WCT"
"MLH1",241,11,-0.158714740403458,6,5,0.545454545454545,0,1,0,1,"TSG","WCT"
"MLH3",86,5,0.40123332059996,3,2,0.6,0,0,0,0,"unknown","WCT"
"MLLT1",167,10,0.169910012598211,7,3,0.7,0,0,0,0,"unknown","WCT"
"MLLT10",44,2,-0.158356666625969,1,1,0.5,0,1,1,0,"OG","WCT"
"MLLT3",145,1,-1.01526272291119,1,0,1,0,0,0,0,"unknown","WCT"
"MLXIPL",63,2,-0.350111277257916,2,0,1,0,0,0,0,"unknown","WCT"
"MMAB",106,0,-1.18746234732192,0,0,NA,0,0,0,0,"unknown","WCT"
"MMACHC",15,1,0.075647494027239,0,1,0,0,0,0,0,"unknown","WCT"
"MME",119,4,-0.471731820693462,2,2,0.5,0,0,0,0,"unknown","WCT"
"MMEL1",2,0,-0.367423461417476,0,0,NA,0,0,0,0,"unknown","WCT"
"MMP13",32,5,1.87411039829959,4,1,0.8,0,0,0,0,"unknown","WCT"
"MMP24",6,0,-0.53964544732099,0,0,NA,0,0,0,0,"unknown","WCT"
"MMS22L",31,6,2.30912394079086,1,5,0.166666666666667,0,0,0,0,"unknown","WCT"
"MN1",31,0,-0.798248584288007,0,0,NA,0,1,1,0,"OG","WCT"
"MNAT1",190,9,-0.0883299483664166,4,5,0.444444444444444,0,0,0,0,"unknown","WCT"
"MOB1B",50,1,-0.601326722777631,1,0,1,0,0,0,0,"unknown","WCT"
"MOCS3",46,1,-0.635237062468817,1,0,1,0,0,0,0,"unknown","WCT"
"MOG",45,0,-0.898982278400867,0,0,NA,0,0,0,0,"unknown","WCT"
"MORC4",62,2,-0.446027221046409,1,1,0.5,0,0,0,0,"unknown","WCT"
"MORN1",4,0,-0.512995669535353,0,0,NA,0,0,0,0,"unknown","WCT"
"MOS",87,2,-0.562092625814974,2,0,1,0,0,0,0,"unknown","WCT"
"MOV10",1132,32,-0.709576033741773,19,13,0.59375,0,0,0,0,"unknown","WCT"
"MPEG1",5,1,1.52732427769137,0,1,0,0,0,0,0,"unknown","WCT"
"MPL",38,1,-0.59738377988761,1,0,1,0,1,1,0,"OG","WCT"
"MPO",80,1,-1.08938468741278,0,1,0,0,0,0,0,"unknown","WCT"
"MPPED2",20,0,-0.898147691756817,0,0,NA,0,0,0,0,"unknown","WCT"
"MRAS",46,4,0.94485496538045,4,0,1,0,0,0,0,"unknown","WCT"
"MROH1",32,1,-0.29451945566591,0,1,0,0,0,0,0,"unknown","WCT"
"MRPL18",192,51,3.81169608215781,46,5,0.901960784313726,0,0,0,0,"unknown","WCT"
"MRPL20",234,3,-0.913883314683653,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"MRPL21",241,21,1.12126398517704,16,5,0.761904761904762,0,0,0,0,"unknown","WCT"
"MRPS14",283,9,-0.403191373258768,3,6,0.333333333333333,0,0,0,0,"unknown","WCT"
"MRPS21",170,6,-0.343223964109725,3,3,0.5,0,0,0,0,"unknown","WCT"
"MRPS31",316,10,-0.362219867378441,6,4,0.6,0,0,0,0,"unknown","WCT"
"MRPS33",203,7,-0.236828610218457,5,2,0.714285714285714,0,0,0,0,"unknown","WCT"
"MS4A6E",5,0,-0.583648148536705,0,0,NA,0,0,0,0,"unknown","WCT"
"MSH2",263,8,-0.404279990882917,4,4,0.5,0,1,0,1,"TSG","WCT"
"MSH3",105,3,-0.525322694228198,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"MSH5",48,3,0.568556046998608,3,0,1,0,0,0,0,"unknown","WCT"
"MSH6",258,8,-0.511238670600621,5,3,0.625,0,1,0,1,"TSG","WCT"
"MSI2",103,14,2.19312420605151,10,4,0.714285714285714,0,1,1,0,"OG","WCT"
"MSN",325,15,-0.230218436489399,7,8,0.466666666666667,0,0,0,0,"unknown","WCT"
"MSR1",65,7,1.36525722944128,6,1,0.857142857142857,0,0,0,0,"unknown","WCT"
"MST1",37,3,0.868976576504187,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"MST1R",154,13,0.596308832045434,11,2,0.846153846153846,0,0,0,0,"unknown","WCT"
"MSX2",176,21,1.96451830481273,11,10,0.523809523809524,0,0,0,0,"unknown","WCT"
"MT1H",5,0,-0.484615384615385,0,0,NA,0,0,0,0,"unknown","WCT"
"MTCP1",9,1,0.639369579569791,1,0,1,0,1,1,0,"OG","WCT"
"MTFR1L",53,2,-0.247037238610445,1,1,0.5,0,0,0,0,"unknown","WCT"
"MTG2",259,13,-0.00597181176958933,8,5,0.615384615384615,0,0,0,0,"unknown","WCT"
"MTHFD2",87,2,-0.637350587336087,1,1,0.5,0,0,0,0,"unknown","WCT"
"MTHFR",44,1,-0.516207552163094,1,0,1,0,0,0,0,"unknown","WCT"
"MTMR8",21,2,0.913617127624542,0,2,0,0,0,0,0,"unknown","WCT"
"MTOR",245,14,0.215020012208346,1,13,0.0714285714285714,0,1,1,0,"OG","WCT"
"MTRF1",215,15,0.267825144198131,2,13,0.133333333333333,0,0,0,0,"unknown","WCT"
"MTUS2",325,20,0.266691701524907,5,15,0.25,0,0,0,0,"unknown","WCT"
"MUC12",8,1,1.21489018163676,0,1,0,0,0,0,0,"unknown","WCT"
"MUC16",27,0,-1.02623192796816,0,0,NA,0,0,0,0,"unknown","WCT"
"MUC17",4,0,-0.401450857139046,0,0,NA,0,0,0,0,"unknown","WCT"
"MUC2",10,0,-0.765154894332075,0,0,NA,0,0,0,0,"unknown","WCT"
"MUC3A",6,0,-0.623160731931035,0,0,NA,0,0,0,0,"unknown","WCT"
"MUC4",8,0,-0.491151552981679,0,0,NA,0,0,0,0,"unknown","WCT"
"MUC6",7,2,2.72933184798928,2,0,1,0,0,0,0,"unknown","WCT"
"MUSK",78,5,0.453858194975586,2,3,0.4,0,0,0,0,"unknown","WCT"
"MUTYH",27,0,-0.893394406127244,0,0,NA,0,1,0,1,"TSG","WCT"
"MXRA5",21,6,3.12711099721805,5,1,0.833333333333333,0,0,0,0,"unknown","WCT"
"MYB",135,1,-0.973477844516578,1,0,1,0,1,1,0,"OG","WCT"
"MYBL1",8,0,-0.50137741307804,0,0,NA,0,0,0,0,"unknown","WCT"
"MYBL2",143,5,-0.184431289889036,3,2,0.6,0,0,0,0,"unknown","WCT"
"MYC",1740,80,-0.149550579626598,62,18,0.775,0,1,1,0,"OG","WCT"
"MYCBP2",175,24,2.17840018956392,10,14,0.416666666666667,0,0,0,0,"unknown","WCT"
"MYCL",45,1,-0.517496977042861,0,1,0,0,1,1,0,"OG","WCT"
"MYCN",1144,66,0.123548822958156,32,34,0.484848484848485,0,1,1,0,"OG","WCT"
"MYD88",136,11,1.14770069838193,8,3,0.727272727272727,0,1,1,0,"OG","WCT"
"MYH2",78,6,0.66794105383383,2,4,0.333333333333333,0,0,0,0,"unknown","WCT"
"MYH4",69,5,0.610671274132127,3,2,0.6,0,0,0,0,"unknown","WCT"
"MYH7",102,8,1.05335881474945,2,6,0.25,0,0,0,0,"unknown","WCT"
"MYH9",661,42,0.456907359615382,19,23,0.452380952380952,0,1,0,1,"TSG","WCT"
"MYL12A",219,2,-1.06938460317792,2,0,1,0,0,0,0,"unknown","WCT"
"MYLK",123,2,-1.06316182625334,2,0,1,0,0,0,0,"unknown","WCT"
"MYO18B",41,3,0.429916214275506,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"MYO1B",237,14,0.286555195250963,6,8,0.428571428571429,0,0,0,0,"unknown","WCT"
"MYO1G",13,0,-0.669027739461933,0,0,NA,0,0,0,0,"unknown","WCT"
"MYO1H",4,0,-0.375180145780804,0,0,NA,0,0,0,0,"unknown","WCT"
"MYO5B",92,4,-0.12551314976032,1,3,0.25,0,0,0,0,"unknown","WCT"
"MYO9A",83,1,-1.13845490132355,0,1,0,0,0,0,0,"unknown","WCT"
"MYOCD",26,1,-0.304489658292027,0,1,0,0,0,0,0,"unknown","WCT"
"MYOD1",211,14,0.669423552784378,6,8,0.428571428571429,0,1,1,0,"OG","WCT"
"MYOM2",59,3,0.0664419174765233,0,3,0,0,0,0,0,"unknown","WCT"
"MYOM3",9,0,-0.636975435097801,0,0,NA,0,0,0,0,"unknown","WCT"
"MYOZ3",62,4,0.332067994550985,2,2,0.5,0,0,0,0,"unknown","WCT"
"MYT1",24,2,0.529092289025977,2,0,1,0,0,0,0,"unknown","WCT"
"MYT1L",10,2,1.65552520963307,1,1,0.5,0,0,0,0,"unknown","WCT"
"N4BP1",34,0,-1.03339092785239,0,0,NA,0,0,0,0,"unknown","WCT"
"N4BP2",66,4,0.178421022122874,0,4,0,0,1,0,1,"TSG","WCT"
"NAB2",110,3,-0.728376510499615,2,1,0.666666666666667,0,1,0,1,"TSG","WCT"
"NABP1",30,2,0.471376868077177,1,1,0.5,0,0,0,0,"unknown","WCT"
"NADK",74,6,0.728352583648494,3,3,0.5,0,0,0,0,"unknown","WCT"
"NALCN",8,0,-0.50455071952325,0,0,NA,0,0,0,0,"unknown","WCT"
"NAMPT",107,6,0.059950251111012,5,1,0.833333333333333,0,0,0,0,"unknown","WCT"
"NANP",14,3,2.35892163460245,0,3,0,0,0,0,0,"unknown","WCT"
"NAP1L1",292,19,0.335796233257252,6,13,0.31578947368421,0,0,0,0,"unknown","WCT"
"NAP1L2",32,2,0.249724257380835,2,0,1,0,0,0,0,"unknown","WCT"
"NAT10",323,13,-0.204424757630773,12,1,0.923076923076923,0,0,0,0,"unknown","WCT"
"NAT8L",12,0,-0.773879117749593,0,0,NA,0,0,0,0,"unknown","WCT"
"NAV1",120,9,0.528275158942811,7,2,0.777777777777778,0,0,0,0,"unknown","WCT"
"NAV3",18,2,0.908198576646507,2,0,1,0,0,0,0,"unknown","WCT"
"NBEA",76,7,1.1242728146238,3,4,0.428571428571429,0,1,0,0,"unknown","WCT"
"NBN",136,5,-0.329758749486553,1,4,0.2,0,1,0,1,"TSG","WCT"
"NBPF1",8,1,0.685544973077885,0,1,0,0,0,0,0,"unknown","WCT"
"NBPF8",4,0,-0.437474854374538,0,0,NA,0,0,0,0,"unknown","WCT"
"NCAM2",14,0,-0.774857607995471,0,0,NA,0,0,0,0,"unknown","WCT"
"NCAPD2",214,10,-0.255296272800917,5,5,0.5,0,0,0,0,"unknown","WCT"
"NCAPD3",127,7,0.226358475661062,4,3,0.571428571428571,0,0,0,0,"unknown","WCT"
"NCAPG",189,22,2.12786365607413,5,17,0.227272727272727,0,0,0,0,"unknown","WCT"
"NCAPG2",64,1,-0.802355979333121,0,1,0,0,0,0,0,"unknown","WCT"
"NCAPH2",156,7,0.0300052202174363,2,5,0.285714285714286,0,0,0,0,"unknown","WCT"
"NCBP1",429,33,0.466330544667319,11,22,0.333333333333333,0,0,0,0,"unknown","WCT"
"NCF2",57,1,-0.581965504940228,0,1,0,0,0,0,0,"unknown","WCT"
"NCOA2",132,4,-0.523498075907454,3,1,0.75,0,1,1,0,"OG","WCT"
"NCOA3",147,3,-0.757983313019935,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"NCOA4",52,4,0.705331560142269,1,3,0.25,0,1,0,1,"TSG","WCT"
"NCOR1",230,16,0.676847313024683,6,10,0.375,0,1,0,1,"TSG","WCT"
"NCOR2",199,8,-0.348087777666811,5,3,0.625,0,1,0,1,"TSG","WCT"
"NCSTN",183,10,0.332397326038155,4,6,0.4,0,0,0,0,"unknown","WCT"
"NDC80",268,30,1.1373448481995,8,22,0.266666666666667,0,0,0,0,"unknown","WCT"
"NDEL1",206,44,4.31479710775091,10,34,0.227272727272727,0,0,0,0,"unknown","WCT"
"NDRG1",217,20,1.02100807621379,11,9,0.55,0,1,0,1,"TSG","WCT"
"NDST4",5,0,-0.492867334439115,0,0,NA,0,0,0,0,"unknown","WCT"
"NDUFA5",238,3,-0.691933313496818,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"NDUFB9",157,7,-0.0355781506239215,2,5,0.285714285714286,0,0,0,0,"unknown","WCT"
"NDUFS7",281,10,-0.306136375484716,4,6,0.4,0,0,0,0,"unknown","WCT"
"NDUFV2",266,14,0.0165408050373664,5,9,0.357142857142857,0,0,0,0,"unknown","WCT"
"NEB",71,4,0.146041875242385,2,2,0.5,0,0,0,0,"unknown","WCT"
"NEBL",77,4,0.281272947228013,4,0,1,0,0,0,0,"unknown","WCT"
"NEDD4",479,41,1.08201936224299,32,9,0.780487804878049,0,0,0,0,"unknown","WCT"
"NEFH",47,2,-0.216563557441827,1,1,0.5,0,0,0,0,"unknown","WCT"
"NEK2",139,3,-0.747148737178066,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"NELFE",129,8,0.100081537484091,4,4,0.5,0,0,0,0,"unknown","WCT"
"NES",143,8,0.254052677371487,5,3,0.625,0,0,0,0,"unknown","WCT"
"NETO2",61,2,-0.465215817356487,0,2,0,0,0,0,0,"unknown","WCT"
"NEURL4",94,3,-0.407798094058623,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"NEUROG2",5,0,-0.405207731606941,0,0,NA,0,0,0,0,"unknown","WCT"
"NF1",175,31,4.41621293620942,15,16,0.483870967741935,0,1,0,1,"TSG","WCT"
"NF2",349,67,4.18921591821358,43,24,0.641791044776119,0,1,0,1,"TSG","WCT"
"NFAT5",36,0,-1.1666309352037,0,0,NA,0,0,0,0,"unknown","WCT"
"NFATC2",242,11,-0.0165813389102883,6,5,0.545454545454545,0,1,1,0,"OG","WCT"
"NFATC4",110,4,-0.300365769589123,3,1,0.75,0,0,0,0,"unknown","WCT"
"NFE2L2",134,44,7.9338006021148,17,27,0.386363636363636,1,1,1,0,"OG","WCT"
"NFE2L3",18,0,-0.782342367974667,0,0,NA,0,0,0,0,"unknown","WCT"
"NFKB2",129,0,-1.54805514430479,0,0,NA,0,1,0,0,"unknown","WCT"
"NFKBIA",263,24,0.956962475259648,20,4,0.833333333333333,0,0,0,0,"unknown","WCT"
"NFKBIE",28,0,-0.912361257214941,0,0,NA,0,1,0,1,"TSG","WCT"
"NFKBIZ",16,0,-0.829437219863514,0,0,NA,0,0,0,0,"unknown","WCT"
"NGEF",90,3,-0.304837555066994,0,3,0,0,0,0,0,"unknown","WCT"
"NID1",52,1,-0.53081833339223,1,0,1,0,0,0,0,"unknown","WCT"
"NIN",295,8,-0.664978377020035,5,3,0.625,0,0,0,0,"unknown","WCT"
"NIPA2",12,1,0.711652116059861,0,1,0,0,0,0,0,"unknown","WCT"
"NIPBL",182,5,-0.504408475612464,1,4,0.2,0,0,0,0,"unknown","WCT"
"NKTR",69,3,-0.269337296361446,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"NKX2-1",160,7,-0.0888888458163477,4,3,0.571428571428571,0,1,0,0,"unknown","WCT"
"NKX3-1",43,2,0.00562409135125571,1,1,0.5,0,0,0,0,"unknown","WCT"
"NLN",46,1,-0.576589814299115,0,1,0,0,0,0,0,"unknown","WCT"
"NLRC5",21,2,0.694603776283037,0,2,0,0,0,0,0,"unknown","WCT"
"NLRP1",55,0,-1.03014385603295,0,0,NA,0,0,0,0,"unknown","WCT"
"NLRP3",126,6,-0.00925860181167478,2,4,0.333333333333333,0,0,0,0,"unknown","WCT"
"NLRP5",18,0,-0.825856438121006,0,0,NA,0,0,0,0,"unknown","WCT"
"NMBR",18,0,-0.749731029708627,0,0,NA,0,0,0,0,"unknown","WCT"
"NME8",25,4,2.15669672928831,4,0,1,0,0,0,0,"unknown","WCT"
"NMRK2",8,1,0.693034652598966,0,1,0,0,0,0,0,"unknown","WCT"
"NMUR2",37,7,2.94014928228097,4,3,0.571428571428571,0,0,0,0,"unknown","WCT"
"NOC2L",268,10,-0.306819936887851,7,3,0.7,0,0,0,0,"unknown","WCT"
"NOL9",120,14,1.81347704940676,5,9,0.357142857142857,0,0,0,0,"unknown","WCT"
"NOP58",310,15,-0.0033906816826219,15,0,1,0,0,0,0,"unknown","WCT"
"NOS1",109,1,-0.977441379957874,1,0,1,0,0,0,0,"unknown","WCT"
"NOTCH1",245,42,4.1028531205022,19,23,0.452380952380952,0,1,0,1,"TSG","WCT"
"NOTCH2",391,45,2.44116575841613,19,26,0.422222222222222,0,1,0,1,"TSG","WCT"
"NOTCH3",128,10,1.01445613357114,5,5,0.5,0,0,0,0,"unknown","WCT"
"NOTCH4",56,2,-0.440025941035434,0,2,0,0,0,0,0,"unknown","WCT"
"NOVA1",19,1,-0.0173231329916813,0,1,0,0,0,0,0,"unknown","WCT"
"NOX4",33,1,-0.4374356743231,0,1,0,0,0,0,0,"unknown","WCT"
"NOXA1",78,1,-0.781087255002298,1,0,1,0,0,0,0,"unknown","WCT"
"NPAP1",8,1,0.577374156516917,0,1,0,0,0,0,0,"unknown","WCT"
"NPAS3",5,0,-0.506362397594688,0,0,NA,0,0,0,0,"unknown","WCT"
"NPM1",965,35,-0.418178199050304,26,9,0.742857142857143,0,1,0,0,"unknown","WCT"
"NPNT",13,1,0.58171284196627,1,0,1,0,0,0,0,"unknown","WCT"
"NPR3",14,1,0.392428337406972,0,1,0,0,0,0,0,"unknown","WCT"
"NR1D2",72,5,0.434265774351825,3,2,0.6,0,0,0,0,"unknown","WCT"
"NR1H4",50,8,2.73853115143949,2,6,0.25,0,0,0,0,"unknown","WCT"
"NR1I2",54,6,1.34957132502713,4,2,0.666666666666667,0,0,0,0,"unknown","WCT"
"NR3C1",599,20,-0.338808695940032,14,6,0.7,0,0,0,0,"unknown","WCT"
"NR3C2",44,2,-0.032814320802514,1,1,0.5,0,0,0,0,"unknown","WCT"
"NR4A2",43,1,-0.44925650684943,1,0,1,0,0,0,0,"unknown","WCT"
"NR4A3",53,4,1.08622604337962,0,4,0,0,1,1,0,"OG","WCT"
"NR5A1",73,1,-0.759201001234505,0,1,0,0,0,0,0,"unknown","WCT"
"NRAS",654,207,6.00437271729266,36,171,0.173913043478261,1,1,1,0,"OG","WCT"
"NRG1",107,10,0.763867003655569,1,9,0.1,0,1,0,1,"TSG","WCT"
"NRG2",40,3,0.624570639130041,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"NRG3",18,0,-0.803645755994934,0,0,NA,0,0,0,0,"unknown","WCT"
"NRIP1",57,4,0.322409151879014,2,2,0.5,0,0,0,0,"unknown","WCT"
"NRK",8,1,1.07987360407929,0,1,0,0,0,0,0,"unknown","WCT"
"NRP1",350,19,-0.0104986856993388,11,8,0.578947368421053,0,0,0,0,"unknown","WCT"
"NRXN2",76,3,-0.229763596055633,3,0,1,0,0,0,0,"unknown","WCT"
"NRXN3",74,0,-1.03327208784665,0,0,NA,0,0,0,0,"unknown","WCT"
"NSD1",63,14,4.06385116885784,8,6,0.571428571428571,0,0,0,0,"unknown","WCT"
"NSMAF",50,1,-0.680626425946239,1,0,1,0,0,0,0,"unknown","WCT"
"NSMCE2",52,9,2.39344555922565,4,5,0.444444444444444,0,0,0,0,"unknown","WCT"
"NSRP1",175,1,-1.08791852594777,0,1,0,0,0,0,0,"unknown","WCT"
"NSUN6",32,0,-0.956500286586884,0,0,NA,0,0,0,0,"unknown","WCT"
"NT5C2",92,2,-0.77053266688693,1,1,0.5,0,1,1,0,"OG","WCT"
"NTHL1",48,1,-0.543796180304979,0,1,0,0,1,0,1,"TSG","WCT"
"NTN4",36,5,1.78923697884254,1,4,0.2,0,0,0,0,"unknown","WCT"
"NTRK1",1747,58,-0.517854623466489,42,16,0.724137931034483,0,1,1,0,"OG","WCT"
"NTRK2",178,4,-0.780589118376466,2,2,0.5,0,0,0,0,"unknown","WCT"
"NTRK3",284,27,0.956903304612815,23,4,0.851851851851852,0,1,1,0,"OG","WCT"
"NUAK1",87,3,-0.449237846228581,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"NUBP1",70,2,-0.428905760847808,2,0,1,0,0,0,0,"unknown","WCT"
"NUDT10",20,0,-0.864944362533105,0,0,NA,0,0,0,0,"unknown","WCT"
"NUDT11",10,1,0.578648843194301,1,0,1,0,0,0,0,"unknown","WCT"
"NUDT14",16,0,-0.62089135351887,0,0,NA,0,0,0,0,"unknown","WCT"
"NUMA1",387,2,-1.12497884821451,1,1,0.5,0,0,0,0,"unknown","WCT"
"NUMB",182,13,0.473734493981555,8,5,0.615384615384615,0,0,0,0,"unknown","WCT"
"NUP133",192,17,0.615764394292074,7,10,0.411764705882353,0,0,0,0,"unknown","WCT"
"NUP210L",4,0,-0.406201920231798,0,0,NA,0,0,0,0,"unknown","WCT"
"NUP214",209,21,1.2952952377349,6,15,0.285714285714286,0,0,0,0,"unknown","WCT"
"NUP50",335,17,0.114854166454015,3,14,0.176470588235294,0,0,0,0,"unknown","WCT"
"NUP54",154,9,0.335102581920763,5,4,0.555555555555556,0,0,0,0,"unknown","WCT"
"NUP98",233,23,1.54296744254572,8,15,0.347826086956522,0,1,1,0,"OG","WCT"
"NUTM1",44,3,0.894516516420857,2,1,0.666666666666667,0,1,1,0,"OG","WCT"
"NXF1",1091,48,-0.146630974083396,26,22,0.541666666666667,0,0,0,0,"unknown","WCT"
"OBSCN",50,4,0.494469491961451,3,1,0.75,0,0,0,0,"unknown","WCT"
"OCRL",179,4,-0.82284778229796,2,2,0.5,0,0,0,0,"unknown","WCT"
"ODAM",15,0,-0.817874635209406,0,0,NA,0,0,0,0,"unknown","WCT"
"ODC1",44,0,-1.21815617662311,0,0,NA,0,0,0,0,"unknown","WCT"
"ODF4",21,2,0.904276913047978,1,1,0.5,0,0,0,0,"unknown","WCT"
"OFD1",300,11,-0.400417792038983,6,5,0.545454545454545,0,0,0,0,"unknown","WCT"
"OLFM1",19,0,-0.692949955421431,0,0,NA,0,0,0,0,"unknown","WCT"
"OLFM3",15,1,0.392096830861495,1,0,1,0,0,0,0,"unknown","WCT"
"OLIG2",13,0,-0.859118027910326,0,0,NA,0,1,1,0,"OG","WCT"
"OMA1",120,3,-0.586026522265161,1,2,0.333333333333333,0,0,0,0,"unknown","WCT"
"ONECUT2",5,0,-0.530791042157629,0,0,NA,0,0,0,0,"unknown","WCT"
"OOSP2",4,0,-0.521515121523837,0,0,NA,0,0,0,0,"unknown","WCT"
"OPALIN",186,9,-0.0103059790525906,7,2,0.777777777777778,0,0,0,0,"unknown","WCT"
"OPRD1",57,1,-0.678451133626178,1,0,1,0,0,0,0,"unknown","WCT"
"OPRK1",21,0,-0.944550083765334,0,0,NA,0,0,0,0,"unknown","WCT"
"OR10G7",3,0,-0.388608992629535,0,0,NA,0,0,0,0,"unknown","WCT"
"OR10H2",61,4,0.362587662474244,1,3,0.25,0,0,0,0,"unknown","WCT"
"OR1M1",22,1,-0.189154922093187,0,1,0,0,0,0,0,"unknown","WCT"
"OR2A42",3,1,1.99294100326179,1,0,1,0,0,0,0,"unknown","WCT"
"OR2F2",2,0,-0.349799300402099,0,0,NA,0,0,0,0,"unknown","WCT"
"OR2L13",9,1,0.571706714610469,1,0,1,0,0,0,0,"unknown","WCT"
"OR2T35",2,1,3.16385840391128,0,1,0,0,0,0,0,"unknown","WCT"
"OR2W3",5,0,-0.506362397594688,0,0,NA,0,0,0,0,"unknown","WCT"
"OR4L1",4,1,2.3685438564654,1,0,1,0,0,0,0,"unknown","WCT"
"OR52I2",2,1,3.16385840391127,1,0,1,0,0,0,0,"unknown","WCT"
"OR6A2",2,0,-0.318752338713168,0,0,NA,0,0,0,0,"unknown","WCT"
"OR8K1",2,0,-0.33166247903554,0,0,NA,0,0,0,0,"unknown","WCT"
"OR9G1",4,0,-0.384618037126132,0,0,NA,0,0,0,0,"unknown","WCT"
"OS9",200,19,1.51592641737105,9,10,0.473684210526316,0,0,0,0,"unknown","WCT"
"OSBP2",27,4,2.0078760581919,1,3,0.25,0,0,0,0,"unknown","WCT"
"OSBPL8",241,14,0.182598677545507,8,6,0.571428571428571,0,0,0,0,"unknown","WCT"
"OSMR",75,6,0.918648299380483,3,3,0.5,0,0,0,0,"unknown","WCT"
"OSR2",9,0,-0.619541585126401,0,0,NA,0,0,0,0,"unknown","WCT"
"OTOGL",4,0,-0.491151552981679,0,0,NA,0,0,0,0,"unknown","WCT"
"OTOP1",4,0,-0.390891374546905,0,0,NA,0,0,0,0,"unknown","WCT"
"OTUD7A",12,3,3.53967366447095,2,1,0.666666666666667,0,0,0,0,"unknown","WCT"
"OVCH1",3,0,-0.530791042157629,0,0,NA,0,0,0,0,"unknown","WCT"
"OXA1L",193,6,-0.409228743342239,6,0,1,0,0,0,0,"unknown","WCT"
"OXCT2",27,1,-0.41912128388142,1,0,1,0,0,0,0,"unknown","WCT"
"OXNAD1",16,1,0.253167427161352,0,1,0,0,0,0,0,"unknown","WCT"
"P2RY8",154,28,3.88601461536874,6,22,0.214285714285714,0,1,1,0,"OG","WCT"
"P4HTM",32,1,-0.363149956411691,1,0,1,0,0,0,0,"unknown","WCT"
"PAAF1",86,2,-0.543602817345625,1,1,0.5,0,0,0,0,"unknown","WCT"
"PABPC1",584,84,2.91804338363968,51,33,0.607142857142857,0,1,0,0,"unknown","WCT"
"PABPC1L",31,2,0.579154771146157,0,2,0,0,0,0,0,"unknown","WCT"
"PABPC4",390,13,-0.565824632360331,4,9,0.307692307692308,0,0,0,0,"unknown","WCT"
"PABPC4L",51,4,0.767434794178192,0,4,0,0,0,0,0,"unknown","WCT"
"PACS2",21,1,0.104494581902885,1,0,1,0,0,0,0,"unknown","WCT"
"PACSIN1",46,7,2.59090909090909,7,0,1,0,0,0,0,"unknown","WCT"
"PAG1",69,6,0.785556457637088,6,0,1,0,0,0,0,"unknown","WCT"
"PAIP1",139,5,-0.272989299944726,1,4,0.2,0,0,0,0,"unknown","WCT"
"PAK3",77,4,0.2799922689698,3,1,0.75,0,0,0,0,"unknown","WCT"
"PALB2",173,7,-0.345847946681757,6,1,0.857142857142857,0,1,0,1,"TSG","WCT"
"PAN3",67,4,-0.0294045714296382,0,4,0,0,0,0,0,"unknown","WCT"
"PAPLN",17,0,-0.856865404511212,0,0,NA,0,0,0,0,"unknown","WCT"
"PAPOLB",32,0,-0.757682545817631,0,0,NA,0,0,0,0,"unknown","WCT"
"PARD3",301,20,0.277956340641763,12,8,0.6,0,0,0,0,"unknown","WCT"
"PARD6B",137,19,2.32340929174152,5,14,0.263157894736842,0,0,0,0,"unknown","WCT"
"PARP2",159,7,-0.226963381872684,6,1,0.857142857142857,0,0,0,0,"unknown","WCT"
"PARP4",36,1,-0.315556745848309,1,0,1,0,0,0,0,"unknown","WCT"
"PARVG",74,1,-0.726636084983398,1,0,1,0,0,0,0,"unknown","WCT"
"PASD1",4,0,-0.413498259046567,0,0,NA,0,0,0,0,"unknown","WCT"
"PASK",118,2,-0.904547419839566,1,1,0.5,0,0,0,0,"unknown","WCT"
"PATZ1",153,7,-0.148221074155654,6,1,0.857142857142857,0,1,0,1,"TSG","WCT"
"PAX2",78,5,0.455745463490803,3,2,0.6,0,0,0,0,"unknown","WCT"
"PAX3",55,3,0.0507019395143178,3,0,1,0,1,1,0,"OG","WCT"
"PAX5",53,0,-0.998723119697169,0,0,NA,0,1,0,1,"TSG","WCT"
"PAX6",295,11,-0.354504689855485,8,3,0.727272727272727,0,0,0,0,"unknown","WCT"
"PBRM1",174,45,6.63806662374257,19,26,0.422222222222222,1,1,0,1,"TSG","WCT"
"PBX1",81,2,-0.836746275699454,0,2,0,0,1,1,0,"OG","WCT"
"PCBP1",567,27,-0.242432492881541,12,15,0.444444444444444,0,1,0,0,"unknown","WCT"
